If A is -171, 59, 36, 76, then B is 26, 10.
If A is 171, -29, -65, -76, then B is 12, 15.
If A is 171, -29, -68, -74, then B is 13, 0.
If A is -66, 168, -83, -19, then B is 23, 0.
If A is -81, 0, -83, 163, then B is 0, 16.
If A is -58, 173, -59, -56, then B is 21, 0.
If A is -63, -63, -47, 173, then B is 0, 12.
If A is 96, 100, -69, -126, then B is 18, 15.
If A is -71, -109, 149, 31, then B is 0, 20.
If A is -55, 173, -59, -59, then B is 21, 0.
If A is -70, -28, -72, 171, then B is 0, 19.
If A is -58, 173, -58, -57, then B is 0, 25.
If A is -8, -79, -79, 166, then B is 0, 15.
If A is 173, -47, -63, -63, then B is 10, 0.
If A is 162, -43, -10, -109, then B is 11, 0.
If A is -68, -50, 173, -55, then B is 0, 25.
If A is 114, -108, 84, -91, then B is 16, 0.
If A is 116, -67, 77, -127, then B is 21, 0.
If A is -162, 87, 78, -3, then B is 0, 27.
If A is -60, -69, 173, -44, then B is 20, 0.
If A is -118, 136, 52, -70, then B is 23, 0.
If A is -35, -142, 127, 49, then B is 5, 13.
If A is 160, -13, -33, -114, then B is 21, 0.
If A is -87, -112, 102, 97, then B is 0, 14.
If A is -33, -69, 171, -69, then B is 17, 0.
If A is -92, 8, 160, -77, then B is 0, 25.
If A is 149, -129, 10, -30, then B is 18, 0.
If A is 173, -45, -60, -68, then B is 10, 17.
If A is -95, 110, 89, -104, then B is 0, 16.
If A is -66, -35, 172, -71, then B is 29, 0.
If A is -14, 90, -158, 82, then B is 8, 12.
If A is 169, -26, -89, -54, then B is 12, 0.
If A is -58, -58, -58, 173, then B is 19, 8.
If A is 163, -89, -75, 0, then B is 13, 10.
If A is 100, -88, 100, -112, then B is 33, 12.
If A is 25, 153, -77, -100, then B is 14, 25.
If A is 83, -117, -81, 114, then B is 2, 7.
If A is -7, -66, 165, -92, then B is 7, 16.
If A is 146, -76, -108, 38, then B is 24, 0.
If A is -109, -74, 146, 36, then B is 0, 18.
If A is -173, 56, 55, 62, then B is 0, 15.
If A is -42, 172, -72, -58, then B is 10, 24.
If A is -9, -124, 155, -22, then B is 24, 8.
If A is -127, 85, -68, 109, then B is 17, 45.
If A is 168, -75, -17, -76, then B is 12, 0.
If A is 138, -123, 46, -61, then B is 14, 49.
If A is -78, 170, -66, -26, then B is 7, 32.
If A is -61, -50, -61, 173, then B is 0, 11.
If A is -63, -30, 171, -78, then B is 20, 0.
If A is -94, 97, 103, -105, then B is 0, 16.
If A is -58, 173, -58, -57, then B is 0, 20.
If A is 23, -79, 154, -98, then B is 16, 0.
If A is -107, 61, 132, -86, then B is 8, 11.
If A is -58, -58, -56, 173, then B is 17, 6.
If A is -74, -29, 171, -68, then B is 0, 23.
If A is -110, -28, -25, 163, then B is 0, 21.
If A is 161, -45, -7, -109, then B is 17, 0.
If A is 171, -71, -29, -71, then B is 13, 0.
If A is -67, -77, -27, 170, then B is 0, 15.
If A is 160, -66, -99, 5, then B is 0, 19.
If A is -36, -67, -69, 172, then B is 4, 8.
If A is -59, -51, -63, 173, then B is 22, 7.
If A is -46, -62, 173, -65, then B is 17, 23.
If A is -66, -39, -67, 172, then B is 15, 7.
If A is -119, 23, 150, -53, then B is 19, 14.
If A is 53, -138, -42, 128, then B is 24, 0.
If A is -45, -62, -66, 173, then B is 31, 6.
If A is -60, -61, 173, -52, then B is 0, 25.
If A is -156, 103, 70, -17, then B is 30, 14.
If A is -59, -54, 173, -61, then B is 19, 0.
If A is 171, -30, -70, -70, then B is 14, 0.
If A is -57, 173, -56, -59, then B is 0, 29.
If A is -58, -58, -58, 173, then B is 0, 7.
If A is -48, -62, -63, 173, then B is 2, 2.
If A is -36, 165, -104, -25, then B is 12, 6.
If A is -101, -32, -33, 166, then B is 0, 15.
If A is -93, -81, 157, 17, then B is 10, 24.
If A is -73, -67, 171, -30, then B is 0, 23.
If A is -58, -58, 173, -58, then B is 0, 23.
If A is 95, 79, -17, -157, then B is 15, 0.
If A is 173, -62, -51, -61, then B is 15, 0.
If A is -103, -45, -16, 164, then B is 0, 17.
If A is -89, 112, 86, -109, then B is 22, 0.
If A is -88, 19, 156, -87, then B is 0, 23.
If A is 0, 160, -52, -108, then B is 13, 16.
If A is -94, 60, -99, 133, then B is 0, 20.
If A is 162, -76, 3, -89, then B is 16, 6.
If A is 91, -92, -108, 108, then B is 7, 27.
If A is 173, -56, -63, -54, then B is 7, 4.
If A is 95, 103, -115, -83, then B is 18, 0.
If A is 173, -60, -59, -54, then B is 19, 9.
If A is -118, 36, -63, 144, then B is 16, 20.
If A is -92, 144, -95, 42, then B is 0, 18.
If A is -75, -7, -84, 165, then B is 38, 16.
If A is -61, 170, -82, -27, then B is 0, 26.
If A is 173, -57, -58, -58, then B is 8, 0.
If A is -68, -40, 172, -64, then B is 0, 19.
If A is 173, -62, -60, -51, then B is 3, 6.
If A is 96, 104, -109, -91, then B is 16, 0.
If A is -91, -75, 5, 161, then B is 20, 18.
If A is -83, 17, 157, -91, then B is 24, 0.
If A is -110, -3, 160, -48, then B is 13, 0.
If A is -56, -58, -59, 173, then B is 8, 3.
If A is -81, 140, 49, -107, then B is 21, 0.
If A is -40, -66, 172, -66, then B is 15, 0.
If A is -53, -59, 173, -61, then B is 19, 0.
If A is -12, -84, 167, -70, then B is 9, 13.
If A is -58, -58, 173, -58, then B is 0, 21.
If A is -90, 91, 108, -109, then B is 0, 22.
If A is -8, -72, 166, -85, then B is 14, 0.
If A is -50, -61, -62, 173, then B is 16, 13.
If A is 142, 23, -28, -136, then B is 12, 0.
If A is -57, 173, -61, -55, then B is 0, 19.
If A is 49, 105, -163, 9, then B is 10, 14.
If A is -43, -65, -65, 173, then B is 7, 8.
If A is -61, -65, -47, 173, then B is 0, 19.
If A is -59, -55, 173, -59, then B is 0, 39.
If A is -71, -73, -27, 170, then B is 8, 20.
If A is 111, -135, 80, -55, then B is 10, 21.
If A is -58, -57, -58, 173, then B is 0, 10.
If A is 169, -66, -20, -82, then B is 14, 11.
If A is 173, -58, -58, -58, then B is 7, 9.
If A is 159, -54, 3, -108, then B is 12, 0.
If A is 169, -67, -22, -80, then B is 25, 14.
If A is -84, 130, 64, -110, then B is 0, 21.
If A is 167, -97, -47, -23, then B is 5, 8.
If A is -60, -61, -52, 173, then B is 0, 13.
If A is 173, -61, -52, -61, then B is 13, 0.
If A is -55, -136, 82, 108, then B is 13, 18.
If A is -83, 45, 142, -105, then B is 16, 18.
If A is 134, -107, 58, -85, then B is 15, 9.
If A is -33, 171, -68, -70, then B is 15, 0.
If A is -9, 165, -61, -95, then B is 18, 0.
If A is -67, -42, 172, -63, then B is 19, 0.
If A is -49, 7, 157, -114, then B is 20, 0.
If A is 169, -19, -76, -74, then B is 10, 0.
If A is -56, -66, 173, -51, then B is 23, 0.
If A is -102, 156, -70, 17, then B is 11, 12.
If A is -64, 173, -55, -55, then B is 0, 28.
If A is 173, -58, -57, -58, then B is 13, 0.
If A is -75, 171, -30, -66, then B is 0, 17.
If A is 3, -87, -78, 162, then B is 10, 22.
If A is -130, 147, -34, 17, then B is 12, 9.
If A is 134, -118, -71, 55, then B is 7, 17.
If A is 32, 150, -86, -96, then B is 14, 0.
If A is 173, -58, -54, -62, then B is 11, 8.
If A is 143, -71, -113, 42, then B is 19, 0.
If A is -24, -72, -74, 170, then B is 15, 13.
If A is -81, -70, 168, -18, then B is 0, 19.
If A is -68, -71, -32, 171, then B is 0, 13.
If A is -78, -82, -5, 165, then B is 0, 21.
If A is -64, -63, 173, -46, then B is 0, 12.
If A is -99, 81, -100, 117, then B is 0, 15.
If A is -85, -113, 117, 80, then B is 7, 10.
If A is 166, -81, -7, -78, then B is 7, 28.
If A is -58, -58, 173, -58, then B is 20, 0.
If A is 78, -50, 111, -138, then B is 18, 0.
If A is -58, 173, -58, -57, then B is 25, 0.
If A is 1, 148, -133, -16, then B is 23, 0.
If A is -59, 173, -60, -54, then B is 0, 17.
If A is -63, 173, -48, -62, then B is 27, 0.
If A is -79, -80, 165, -6, then B is 16, 37.
If A is 173, -54, -64, -55, then B is 14, 0.
If A is 19, -88, -86, 156, then B is 7, 11.
If A is -39, 2, -119, 156, then B is 0, 20.
If A is -29, -71, -71, 171, then B is 7, 8.
If A is 172, -42, -68, -63, then B is 17, 0.
If A is -93, -106, 111, 88, then B is 0, 18.
If A is 159, -70, -98, 9, then B is 0, 18.
If A is -94, -77, 159, 12, then B is 28, 19.
If A is 139, -137, 32, -34, then B is 7, 5.
If A is -75, 172, -52, -45, then B is 10, 5.
If A is -36, 57, 123, -143, then B is 26, 0.
If A is 157, -80, 15, -92, then B is 30, 8.
If A is -51, 173, -63, -59, then B is 0, 26.
If A is -123, 147, -49, 26, then B is 15, 0.
If A is -40, 172, -59, -73, then B is 0, 16.
If A is -72, -29, 171, -69, then B is 19, 0.
If A is 70, -99, -98, 126, then B is 18, 4.
If A is 165, -54, -13, -99, then B is 14, 14.
If A is -43, -6, -112, 160, then B is 6, 12.
If A is -83, -75, 166, -8, then B is 11, 21.
If A is 173, -53, -65, -55, then B is 8, 13.
If A is 145, -96, 42, -91, then B is 9, 3.
If A is -81, 159, 12, -90, then B is 0, 19.
If A is -44, 172, -73, -55, then B is 23, 0.
If A is -70, -59, 172, -44, then B is 23, 0.
If A is -65, -72, -34, 171, then B is 28, 23.
If A is -41, -59, -72, 172, then B is 16, 6.
If A is -58, 173, -58, -58, then B is 0, 22.
If A is -66, 37, -115, 145, then B is 14, 31.
If A is -73, -27, 170, -70, then B is 19, 0.
If A is -62, 173, -53, -58, then B is 8, 20.
If A is -65, 172, -68, -38, then B is 0, 18.
If A is 162, -84, -82, 4, then B is 9, 13.
If A is -58, -42, -72, 172, then B is 0, 22.
If A is 153, 22, -108, -67, then B is 29, 11.
If A is 42, -93, -93, 144, then B is 16, 9.
If A is -58, -58, 173, -57, then B is 0, 22.
If A is -64, 173, -55, -54, then B is 21, 0.
If A is -60, -60, 173, -53, then B is 0, 16.
If A is -83, -96, 27, 152, then B is 6, 9.
If A is -74, 137, 51, -114, then B is 20, 0.
If A is -13, 164, -104, -47, then B is 21, 0.
If A is -59, 173, -59, -56, then B is 29, 0.
If A is 138, -121, 48, -65, then B is 14, 0.
If A is -69, 172, -37, -66, then B is 0, 24.
If A is -36, -66, 172, -70, then B is 13, 0.
If A is -36, -54, -80, 171, then B is 8, 10.
If A is -74, -116, 135, 55, then B is 0, 17.
If A is -54, 171, -36, -81, then B is 21, 0.
If A is -83, 163, 0, -80, then B is 0, 29.
If A is 157, -55, 8, -110, then B is 7, 9.
If A is 168, -61, -89, -18, then B is 12, 10.
If A is 173, -68, -50, -55, then B is 31, 10.
If A is -57, -57, 173, -60, then B is 19, 8.
If A is 64, -173, 59, 51, then B is 10, 10.
If A is -59, 160, 3, -104, then B is 22, 0.
If A is 94, -31, -150, 88, then B is 25, 0.
If A is -39, -73, 172, -61, then B is 0, 18.
If A is -57, 173, -57, -59, then B is 18, 0.
If A is 69, -76, -118, 125, then B is 15, 8.
If A is -62, 173, -60, -51, then B is 0, 18.
If A is 172, -50, -73, -49, then B is 14, 0.
If A is -58, -58, -58, 173, then B is 9, 11.
If A is -84, -49, 171, -38, then B is 19, 8.
If A is 7, 161, -84, -84, then B is 9, 0.
If A is -102, -88, 51, 139, then B is 0, 13.
If A is -16, -106, 164, -41, then B is 0, 12.
If A is -13, -72, 167, -83, then B is 21, 0.
If A is -66, 172, -65, -41, then B is 0, 25.
If A is -55, 173, -53, -65, then B is 19, 0.
If A is -90, -71, -2, 163, then B is 0, 19.
If A is 172, -67, -42, -64, then B is 11, 41.
If A is -37, 172, -68, -67, then B is 15, 0.
If A is 160, 10, -90, -79, then B is 14, 0.
If A is 151, -90, 30, -91, then B is 23, 5.
If A is 163, -79, -85, 1, then B is 8, 25.
If A is -14, 167, -90, -63, then B is 21, 0.
If A is -101, 36, 147, -82, then B is 0, 19.
If A is -72, 171, -71, -28, then B is 0, 20.
If A is -58, 173, -58, -58, then B is 27, 0.
If A is -53, 173, -59, -61, then B is 28, 0.
If A is 9, -135, -19, 146, then B is 15, 12.
If A is -35, -10, -114, 160, then B is 6, 5.
If A is -31, 75, 105, -149, then B is 0, 17.
If A is -59, -55, 173, -59, then B is 20, 0.
If A is -59, -56, 173, -58, then B is 0, 18.
If A is -70, -31, 171, -70, then B is 27, 0.
If A is -33, -68, -70, 171, then B is 6, 7.
If A is -101, -83, 38, 146, then B is 0, 22.
If A is 173, -46, -61, -66, then B is 18, 0.
If A is 56, -128, -59, 130, then B is 3, 10.
If A is -24, 169, -82, -63, then B is 17, 0.
If A is -13, 167, -83, -71, then B is 16, 100.
If A is -62, 173, -57, -54, then B is 0, 18.
If A is -61, -58, 173, -54, then B is 0, 20.
If A is -80, -78, 166, -7, then B is 0, 20.
If A is 173, -58, -57, -58, then B is 10, 16.
If A is 111, -104, 88, -96, then B is 18, 0.
If A is -92, -91, 149, 35, then B is 22, 0.
If A is -48, 173, -63, -62, then B is 18, 0.
If A is 172, -49, -47, -76, then B is 9, 30.
If A is 173, -59, -53, -62, then B is 18, 0.
If A is -56, 173, -62, -56, then B is 22, 0.
If A is -53, -106, -3, 161, then B is 15, 14.
If A is 173, -58, -58, -57, then B is 8, 20.
If A is -143, 35, 133, -24, then B is 0, 18.
If A is 173, -58, -56, -59, then B is 11, 0.
If A is -58, -58, 173, -58, then B is 0, 16.
If A is 59, 111, -14, -155, then B is 0, 18.
If A is 127, 59, -54, -132, then B is 33, 10.
If A is 94, -37, 90, -147, then B is 12, 0.
If A is -76, -16, -76, 168, then B is 4, 16.
If A is -66, -27, 170, -77, then B is 0, 23.
If A is -9, -78, -79, 166, then B is 10, 8.
If A is 69, -138, 118, -49, then B is 21, 0.
If A is 158, -89, -83, 13, then B is 8, 13.
If A is -74, -122, 83, 113, then B is 0, 22.
If A is -60, 173, -50, -62, then B is 0, 21.
If A is -14, -76, 168, -77, then B is 21, 14.
If A is -125, 77, -69, 117, then B is 5, 29.
If A is -73, -59, -41, 172, then B is 39, 9.
If A is -60, 173, -60, -53, then B is 0, 15.
If A is -73, 171, -66, -33, then B is 18, 0.
If A is -96, 98, 102, -104, then B is 0, 17.
If A is -66, 173, -60, -46, then B is 0, 21.
If A is 171, -34, -57, -80, then B is 9, 7.
If A is -92, 111, 88, -107, then B is 17, 0.
If A is -83, -96, 152, 26, then B is 42, 6.
If A is -58, -58, 173, -58, then B is 0, 26.
If A is -56, -59, 173, -58, then B is 22, 0.
If A is -48, -60, 173, -65, then B is 22, 0.
If A is 173, -55, -59, -59, then B is 7, 8.
If A is -142, 106, -45, 81, then B is 0, 21.
If A is 173, -61, -61, -51, then B is 18, 0.
If A is -59, 173, -59, -56, then B is 23, 0.
If A is 173, -57, -55, -60, then B is 13, 0.
If A is 78, -87, 119, -111, then B is 17, 9.
If A is 171, -72, -66, -32, then B is 17, 21.
If A is -103, -95, 82, 116, then B is 0, 14.
If A is 46, 121, -16, -151, then B is 17, 0.
If A is -57, -25, -87, 169, then B is 0, 16.
If A is 122, 16, 19, -157, then B is 0, 26.
If A is -57, 173, -58, -58, then B is 18, 0.
If A is -62, 173, -48, -63, then B is 25, 0.
If A is -62, -51, 173, -60, then B is 0, 26.
If A is -66, -118, 44, 141, then B is 31, 5.
If A is -79, -99, 153, 24, then B is 0, 17.
If A is 171, -52, -84, -35, then B is 14, 18.
If A is -57, -64, -52, 173, then B is 0, 14.
If A is -72, -46, -54, 172, then B is 0, 16.
If A is 146, -93, 38, -92, then B is 16, 0.
If A is 74, -82, 122, -114, then B is 21, 0.
If A is 39, 146, -82, -102, then B is 21, 0.
If A is -81, -80, 165, -4, then B is 0, 15.
If A is 173, -53, -71, -49, then B is 9, 37.
If A is 167, -96, -24, -47, then B is 17, 0.
If A is -58, -58, 173, -58, then B is 0, 22.
If A is -52, 173, -64, -57, then B is 23, 0.
If A is -90, 151, -91, 31, then B is 0, 14.
If A is -63, 173, -57, -53, then B is 8, 31.
If A is 143, -97, 45, -90, then B is 18, 0.
If A is -59, -61, 173, -54, then B is 18, 19.
If A is -17, -60, 167, -90, then B is 22, 0.
If A is -4, 164, -77, -84, then B is 19, 9.
If A is -125, -69, 115, 79, then B is 0, 16.
If A is 156, 18, -88, -86, then B is 13, 0.
If A is -83, 9, -86, 160, then B is 0, 14.
If A is -90, 151, -91, 30, then B is 0, 15.
If A is -73, 171, -34, -64, then B is 0, 20.
If A is 172, -72, -35, -64, then B is 15, 0.
If A is 173, -60, -47, -66, then B is 13, 13.
If A is -36, -87, 170, -47, then B is 17, 0.
If A is 169, -27, -86, -57, then B is 18, 0.
If A is -51, -60, -62, 173, then B is 4, 5.
If A is -96, -23, 167, -48, then B is 0, 14.
If A is 22, 60, 86, -169, then B is 24, 0.
If A is -11, -71, 166, -84, then B is 11, 19.
If A is 170, -71, -27, -72, then B is 33, 17.
If A is 142, 46, -89, -99, then B is 13, 59.
If A is -72, 85, 111, -124, then B is 18, 0.
If A is -146, -16, 29, 133, then B is 28, 19.
If A is -58, -58, 173, -58, then B is 0, 23.
If A is -58, -51, -64, 173, then B is 0, 17.
If A is -4, 68, 97, -161, then B is 11, 55.
If A is -26, -83, 170, -61, then B is 50, 18.
If A is -58, -58, -58, 173, then B is 9, 3.
If A is -102, -97, 89, 111, then B is 0, 22.
If A is 101, 37, 28, -166, then B is 13, 11.
If A is -3, -81, 164, -80, then B is 20, 0.
If A is -58, 173, -57, -58, then B is 0, 25.
If A is 172, -50, -74, -49, then B is 24, 14.
If A is -62, -64, 173, -48, then B is 0, 19.
If A is -82, -88, 10, 160, then B is 0, 18.
If A is -70, -37, -65, 172, then B is 17, 10.
If A is -127, -59, 133, 53, then B is 11, 25.
If A is -38, -27, -101, 166, then B is 8, 13.
If A is -47, -61, -64, 173, then B is 10, 24.
If A is -51, -65, 173, -57, then B is 0, 23.
If A is 68, -84, 127, -110, then B is 0, 19.
If A is 88, -56, -136, 104, then B is 10, 8.
If A is -57, -57, -59, 173, then B is 8, 12.
If A is 168, -17, -82, -69, then B is 4, 5.
If A is -58, -58, -57, 173, then B is 9, 10.
If A is -134, 127, -50, 57, then B is 0, 20.
If A is -96, -64, -3, 163, then B is 0, 15.
If A is -22, -74, 169, -74, then B is 5, 16.
If A is -56, -55, 173, -62, then B is 18, 0.
If A is 143, -138, -16, 11, then B is 7, 15.
If A is 172, -73, -55, -44, then B is 11, 11.
If A is -58, -63, -52, 173, then B is 0, 16.
If A is -89, -90, 26, 153, then B is 0, 22.
If A is 171, -76, -63, -32, then B is 6, 15.
If A is -60, 173, -59, -55, then B is 26, 0.
If A is 94, -108, 105, -92, then B is 15, 9.
If A is -4, -102, -56, 162, then B is 0, 18.
If A is 171, -70, -32, -69, then B is 19, 0.
If A is -54, -64, 173, -55, then B is 19, 0.
If A is -60, -132, 78, 114, then B is 0, 19.
If A is -36, -72, 172, -64, then B is 17, 0.
If A is -61, 173, -49, -62, then B is 0, 20.
If A is -47, 172, -74, -52, then B is 18, 0.
If A is -89, -9, -68, 166, then B is 31, 0.
If A is 173, -56, -63, -55, then B is 14, 6.
If A is -59, -57, 173, -57, then B is 26, 0.
If A is 165, -10, -95, -61, then B is 14, 15.
If A is 148, -96, 36, -88, then B is 10, 0.
If A is -150, 32, -11, 128, then B is 0, 13.
If A is -56, -58, 173, -59, then B is 26, 0.
If A is -41, 172, -71, -60, then B is 22, 0.
If A is -79, 167, -77, -11, then B is 0, 19.
If A is -66, -66, 172, -40, then B is 0, 13.
If A is -60, -59, 173, -55, then B is 19, 0.
If A is -110, 122, -87, 75, then B is 0, 18.
If A is 156, -40, 3, -119, then B is 8, 23.
If A is 169, -77, -20, -72, then B is 13, 0.
If A is -21, -34, -108, 163, then B is 14, 5.
If A is -73, -74, -22, 169, then B is 0, 19.
If A is -59, 173, -56, -58, then B is 25, 0.
If A is 1, 25, 126, -153, then B is 18, 0.
If A is -27, -71, -73, 170, then B is 8, 13.
If A is -30, 170, -87, -53, then B is 12, 24.
If A is -70, -62, 172, -41, then B is 0, 19.
If A is 90, -83, -115, 109, then B is 16, 9.
If A is -80, -31, 171, -60, then B is 21, 0.
If A is -79, -90, 8, 160, then B is 0, 14.
If A is -58, 173, -58, -58, then B is 17, 0.
If A is -72, -73, 170, -25, then B is 17, 12.
If A is -38, 171, -83, -50, then B is 0, 28.
If A is -62, -47, 173, -64, then B is 0, 24.
If A is -62, -52, 173, -59, then B is 15, 10.
If A is 172, -39, -58, -75, then B is 15, 0.
If A is 105, -103, -97, 95, then B is 9, 5.
If A is 1, 157, -39, -118, then B is 16, 0.
If A is -81, -72, -15, 168, then B is 13, 6.
If A is 86, 107, -131, -63, then B is 17, 0.
If A is -127, 30, 144, -47, then B is 0, 26.
If A is -60, 173, -52, -61, then B is 22, 0.
If A is -58, -58, 173, -57, then B is 0, 16.
If A is -57, 173, -59, -58, then B is 21, 0.
If A is -99, -74, 16, 156, then B is 19, 32.
If A is -61, -51, -61, 173, then B is 0, 10.
If A is -59, 173, -56, -58, then B is 0, 21.
If A is 173, -43, -65, -64, then B is 16, 0.
If A is -63, 172, -68, -41, then B is 7, 11.
If A is 37, -132, 139, -44, then B is 16, 7.
If A is 12, 84, 71, -167, then B is 0, 24.
If A is -74, -104, 27, 152, then B is 0, 24.
If A is -58, -58, 173, -57, then B is 0, 20.
If A is -46, -78, -47, 172, then B is 10, 20.
If A is -58, 173, -58, -58, then B is 0, 31.
If A is 170, -64, -28, -78, then B is 15, 0.
If A is -91, 163, -72, -1, then B is 0, 25.
If A is -48, -62, 173, -63, then B is 15, 0.
If A is 21, -133, -33, 145, then B is 25, 19.
If A is -97, -2, 163, -63, then B is 25, 0.
If A is 140, -82, 48, -106, then B is 17, 0.
If A is -61, -56, -56, 173, then B is 4, 7.
If A is -84, -47, -40, 171, then B is 0, 13.
If A is -93, 138, 53, -98, then B is 0, 33.
If A is -51, 173, -61, -61, then B is 12, 0.
If A is 143, 36, -123, -56, then B is 14, 18.
If A is 173, -58, -50, -66, then B is 12, 0.
If A is -65, -39, -68, 172, then B is 35, 14.
If A is -60, -44, -68, 173, then B is 0, 15.
If A is 173, -58, -59, -57, then B is 14, 18.
If A is -58, -56, -59, 173, then B is 0, 11.
If A is -24, 65, -152, 111, then B is 0, 18.
If A is -2, 158, -41, -115, then B is 4, 13.
If A is -102, -89, 137, 54, then B is 35, 8.
If A is 87, 91, -23, -154, then B is 18, 0.
If A is 165, -56, -98, -12, then B is 15, 9.
If A is 14, -84, -88, 158, then B is 11, 10.
If A is 163, -13, -106, -45, then B is 11, 22.
If A is -52, -72, -48, 173, then B is 0, 15.
If A is 173, -62, -58, -53, then B is 18, 0.
If A is -167, 56, 94, 16, then B is 22, 11.
If A is -109, -45, -7, 161, then B is 0, 13.
If A is -69, -63, -40, 172, then B is 19, 11.
If A is -82, -109, 135, 56, then B is 12, 10.
If A is -79, 166, -9, -78, then B is 19, 0.
If A is 36, -119, -61, 144, then B is 25, 8.
If A is 170, -53, -84, -33, then B is 20, 0.
If A is 87, -129, -65, 107, then B is 23, 21.
If A is -84, -52, 170, -35, then B is 34, 32.
If A is 3, 162, -82, -83, then B is 14, 0.
If A is -67, 172, -66, -39, then B is 0, 21.
If A is -58, -59, -56, 173, then B is 0, 16.
If A is 96, -88, -111, 103, then B is 18, 0.
If A is -80, -68, -21, 169, then B is 0, 16.
If A is -64, -60, 173, -49, then B is 24, 0.
If A is 4, 162, -85, -81, then B is 7, 10.
If A is 171, -70, -31, -69, then B is 17, 0.
If A is 172, -45, -78, -49, then B is 10, 28.
If A is 173, -55, -58, -60, then B is 14, 0.
If A is 155, 7, -43, -119, then B is 19, 0.
If A is -81, 21, -95, 155, then B is 0, 13.
If A is -98, 26, 153, -80, then B is 11, 33.
If A is 161, -86, -82, 7, then B is 10, 16.
If A is -142, -27, 37, 133, then B is 10, 23.
If A is -38, -68, -66, 172, then B is 0, 12.
If A is -55, 173, -59, -59, then B is 0, 19.
If A is -63, -50, -60, 173, then B is 0, 12.
If A is 157, -78, 15, -95, then B is 18, 0.
If A is -85, 14, -87, 158, then B is 0, 18.
If A is 173, -58, -58, -58, then B is 4, 21.
If A is -112, -83, 124, 72, then B is 0, 18.
If A is -45, 31, -129, 143, then B is 17, 15.
If A is -130, 14, 148, -32, then B is 0, 19.
If A is -61, -60, 173, -52, then B is 0, 16.
If A is 50, 134, -55, -129, then B is 16, 0.
If A is -57, -74, 172, -41, then B is 19, 0.
If A is 33, -92, -90, 149, then B is 7, 8.
If A is -56, -73, 172, -44, then B is 14, 18.
If A is -50, 173, -70, -52, then B is 17, 46.
If A is 133, 60, -97, -97, then B is 18, 0.
If A is 75, -88, 121, -108, then B is 0, 29.
If A is 172, -45, -78, -49, then B is 19, 11.
If A is 74, -76, 121, -119, then B is 23, 0.
If A is 153, -98, 24, -79, then B is 23, 0.
If A is -114, 53, -76, 136, then B is 21, 0.
If A is -73, -27, -71, 170, then B is 24, 7.
If A is -80, -79, -7, 166, then B is 17, 4.
If A is 170, -68, -74, -28, then B is 17, 11.
If A is 164, -6, -96, -62, then B is 26, 10.
If A is 173, -60, -60, -53, then B is 11, 6.
If A is 73, -28, -151, 105, then B is 6, 23.
If A is 173, -58, -58, -58, then B is 6, 13.
If A is -58, -57, 173, -58, then B is 24, 0.
If A is -34, -138, 135, 38, then B is 26, 0.
If A is 161, -108, -4, -49, then B is 8, 26.
If A is -70, -30, -71, 171, then B is 0, 13.
If A is -42, -67, -64, 172, then B is 0, 12.
If A is 112, -130, -63, 81, then B is 10, 11.
If A is -59, 173, -54, -60, then B is 29, 0.
If A is -91, 153, -88, 26, then B is 8, 55.
If A is -58, -58, -57, 173, then B is 22, 9.
If A is -55, -64, -54, 173, then B is 18, 17.
If A is -92, 160, -77, 9, then B is 0, 16.
If A is -9, 166, -81, -76, then B is 10, 10.
If A is 53, -105, -86, 137, then B is 16, 33.
If A is 160, -102, 6, -64, then B is 12, 66.
If A is 173, -58, -49, -66, then B is 13, 0.
If A is 171, -80, -46, -46, then B is 21, 0.
If A is 173, -48, -63, -61, then B is 10, 11.
If A is 152, -23, -128, -2, then B is 18, 15.
If A is -86, -74, 164, -4, then B is 0, 17.
If A is -93, -107, 102, 97, then B is 0, 23.
If A is -148, -31, 65, 113, then B is 0, 21.
If A is -61, 173, -61, -51, then B is 0, 19.
If A is -46, -38, -86, 170, then B is 6, 17.
If A is -113, -78, 134, 56, then B is 0, 16.
If A is 173, -52, -58, -63, then B is 13, 0.
If A is 169, -80, -22, -67, then B is 6, 7.
If A is -76, -54, -42, 172, then B is 35, 10.
If A is -94, 49, -96, 140, then B is 51, 15.
If A is -60, -38, -74, 172, then B is 15, 52.
If A is -62, -51, -60, 173, then B is 0, 12.
If A is -63, -50, -60, 173, then B is 0, 13.
If A is -56, 173, -58, -59, then B is 15, 0.
If A is 54, 137, -101, -90, then B is 0, 29.
If A is -86, -14, 167, -67, then B is 21, 0.
If A is -54, 173, -50, -69, then B is 20, 0.
If A is 27, -41, -130, 144, then B is 17, 7.
If A is 173, -62, -62, -48, then B is 5, 5.
If A is -90, -89, 28, 152, then B is 0, 15.
If A is 173, -63, -64, -45, then B is 10, 15.
If A is -58, 173, -58, -57, then B is 19, 0.
If A is -90, 169, -39, -40, then B is 0, 21.
If A is 171, -29, -71, -71, then B is 7, 8.
If A is -58, -58, 173, -58, then B is 0, 22.
If A is -43, 171, -44, -84, then B is 20, 0.
If A is 44, -95, 143, -92, then B is 13, 0.
If A is -28, -92, 169, -49, then B is 21, 0.
If A is -97, 31, -84, 150, then B is 0, 21.
If A is 173, -59, -53, -61, then B is 22, 13.
If A is -76, -18, -75, 168, then B is 0, 15.
If A is -61, -63, -49, 173, then B is 0, 14.
If A is -7, -96, -61, 164, then B is 62, 14.
